x-axis,B,2
second,Volt,Volt
+82.0000E-06,-12.7343730E-03,+11.9531257E-03
+82.2000E-06,-7.6562479E-03,+17.0312508E-03
+82.4000E-06,+1.7187523E-03,+25.2343759E-03
+82.6000E-06,+14.6093775E-03,+37.3437511E-03
+82.8000E-06,+26.3281276E-03,+47.5000013E-03
+83.0000E-06,+35.3125028E-03,+55.3125014E-03
+83.2000E-06,+41.1718778E-03,+60.3906265E-03
+83.4000E-06,+46.2500029E-03,+63.5156265E-03
+83.6000E-06,+48.5937530E-03,+65.0781265E-03
+83.8000E-06,+50.1562530E-03,+66.6406266E-03
+84.0000E-06,+47.8125029E-03,+64.6875015E-03
+84.2000E-06,+44.6875029E-03,+61.9531265E-03
+84.4000E-06,+41.9531279E-03,+61.9531265E-03
+84.6000E-06,+39.2187528E-03,+57.2656264E-03
+84.8000E-06,+37.2656278E-03,+56.8750014E-03
+85.0000E-06,+36.0937528E-03,+56.0937514E-03
+85.2000E-06,+33.7500027E-03,+51.4062513E-03
+85.4000E-06,+34.1406277E-03,+52.9687513E-03
+85.6000E-06,+31.4062527E-03,+49.8437513E-03
+85.8000E-06,+31.0156277E-03,+49.0625013E-03
+86.0000E-06,+29.4531277E-03,+45.5468762E-03
+86.2000E-06,+27.5000026E-03,+44.3750012E-03
+86.4000E-06,+23.9843776E-03,+40.4687512E-03
+86.6000E-06,+20.0781275E-03,+35.7812511E-03
+86.8000E-06,+16.1718775E-03,+33.8281261E-03
+87.0000E-06,+11.4843774E-03,+28.3593760E-03
+87.2000E-06,+6.7968773E-03,+24.8437509E-03
+87.4000E-06,+2.5000023E-03,+21.3281259E-03
+87.6000E-06,-2.5781228E-03,+16.2500008E-03
+87.8000E-06,-4.9218728E-03,+13.9062508E-03
+88.0000E-06,-9.9999979E-03,+9.6093757E-03
+88.2000E-06,-11.5624979E-03,+8.8281257E-03
+88.4000E-06,-15.0781230E-03,+4.5312506E-03
+88.6000E-06,-17.4218730E-03,+234.3756E-06
+88.8000E-06,-20.5468731E-03,-1.3281245E-03
+89.0000E-06,-24.0624981E-03,-6.7968745E-03
+89.2000E-06,-27.5781232E-03,-8.3593746E-03
+89.4000E-06,-29.5312482E-03,-11.4843746E-03
+89.6000E-06,-34.2187483E-03,-16.1718747E-03
+89.8000E-06,-36.1718733E-03,-18.5156247E-03
+90.0000E-06,-39.6874984E-03,-22.0312498E-03
+90.2000E-06,-42.4218734E-03,-23.5937498E-03
+90.4000E-06,-44.3749984E-03,-25.5468748E-03
+90.6000E-06,-46.7187485E-03,-27.4999999E-03
+90.8000E-06,-47.4999985E-03,-28.6718749E-03
+91.0000E-06,-47.8906235E-03,-29.4531249E-03
+91.2000E-06,-48.2812485E-03,-30.2343749E-03
+91.4000E-06,-48.2812485E-03,-29.8437499E-03
+91.6000E-06,-48.6718735E-03,-29.8437499E-03
+91.8000E-06,-47.8906235E-03,-29.4531249E-03
+92.0000E-06,-47.1093735E-03,-29.0624999E-03
+92.2000E-06,-46.7187485E-03,-28.6718749E-03
+92.4000E-06,-45.5468734E-03,-28.2812499E-03
+92.6000E-06,-44.7656234E-03,-27.8906249E-03
+92.8000E-06,-48.6718735E-03,-21.6406248E-03
+93.0000E-06,-49.0624985E-03,-23.9843748E-03
+93.2000E-06,-25.2343731E-03,-13.0468746E-03
+93.4000E-06,-34.2187483E-03,-16.5624997E-03
+93.6000E-06,-35.3906233E-03,-18.1249997E-03
+93.8000E-06,-30.3124982E-03,-17.3437497E-03
+94.0000E-06,-33.0468733E-03,-14.6093747E-03
+94.2000E-06,-38.9062483E-03,-11.0937496E-03
+94.4000E-06,-41.6406234E-03,-11.8749996E-03
+94.6000E-06,-42.8124984E-03,-11.4843746E-03
+94.8000E-06,-42.0312484E-03,-11.0937496E-03
+95.0000E-06,-37.3437483E-03,-7.5781246E-03
+95.2000E-06,-36.5624983E-03,-5.2343745E-03
+95.4000E-06,-33.0468733E-03,-3.6718745E-03
+95.6000E-06,-27.5781232E-03,-3.6718745E-03
+95.8000E-06,-23.6718731E-03,-2.8906245E-03
+96.0000E-06,-18.9843730E-03,-2.1093745E-03
+96.2000E-06,-16.2499980E-03,-1.3281245E-03
+96.4000E-06,-15.0781230E-03,-937.4995E-06
+96.6000E-06,-19.7656231E-03,+21.7187509E-03
+96.8000E-06,-17.4218730E-03,-3.6718745E-03
+97.0000E-06,-13.5156230E-03,+9.2187507E-03
+97.2000E-06,-15.0781230E-03,+8.8281257E-03
+97.4000E-06,-18.9843730E-03,+5.7031256E-03
+97.6000E-06,-22.1093731E-03,+4.1406256E-03
+97.8000E-06,-18.9843730E-03,+3.7500006E-03
+98.0000E-06,-12.3437479E-03,+10.0000007E-03
+98.2000E-06,-7.6562479E-03,+13.5156258E-03
+98.4000E-06,-4.9218728E-03,+15.0781258E-03
+98.6000E-06,-3.7499978E-03,+15.0781258E-03
+98.8000E-06,-3.3593728E-03,+14.6875008E-03
+99.0000E-06,-4.1406228E-03,+12.3437507E-03
+99.2000E-06,-6.4843729E-03,+9.6093757E-03
+99.4000E-06,-11.1718729E-03,+5.7031256E-03
+99.6000E-06,-17.0312480E-03,+234.3756E-06
+99.8000E-06,-21.3281231E-03,-3.6718745E-03
+100.0000E-06,-24.4531231E-03,-6.4062495E-03
+100.2000E-06,-27.1874982E-03,-9.9218746E-03
+100.4000E-06,-28.7499982E-03,-9.1406246E-03
+100.6000E-06,-29.9218732E-03,-11.4843746E-03
+100.8000E-06,-29.1406232E-03,-11.0937496E-03
+101.0000E-06,-27.9687482E-03,-10.3124996E-03
+101.2000E-06,-26.7968732E-03,-9.1406246E-03
+101.4000E-06,-25.2343731E-03,-8.7499996E-03
+101.6000E-06,-24.8437481E-03,-8.7499996E-03
+101.8000E-06,-23.6718731E-03,-8.7499996E-03
+102.0000E-06,-24.8437481E-03,-9.1406246E-03
+102.2000E-06,-24.8437481E-03,-8.7499996E-03
+102.4000E-06,-24.0624981E-03,-8.3593746E-03
+102.6000E-06,-25.6249981E-03,-7.9687496E-03
+102.8000E-06,-26.7968732E-03,-7.9687496E-03
+103.0000E-06,-26.0156232E-03,-6.4062495E-03
+103.2000E-06,-25.2343731E-03,-7.9687496E-03
+103.4000E-06,-22.8906231E-03,-3.6718745E-03
+103.6000E-06,-24.0624981E-03,-4.4531245E-03
+103.8000E-06,-22.1093731E-03,-4.0624995E-03
+104.0000E-06,-21.3281231E-03,-2.4999995E-03
+104.2000E-06,-20.9374981E-03,-3.6718745E-03
+104.4000E-06,-20.9374981E-03,-2.8906245E-03
+104.6000E-06,-20.1562481E-03,-2.4999995E-03
+104.8000E-06,-22.1093731E-03,-4.0624995E-03
+105.0000E-06,-22.8906231E-03,-5.6249995E-03
+105.2000E-06,-24.4531231E-03,-7.5781246E-03
+105.4000E-06,-25.2343731E-03,-8.3593746E-03
+105.6000E-06,-27.1874982E-03,-8.7499996E-03
+105.8000E-06,-28.3593732E-03,-10.7031246E-03
+106.0000E-06,-29.1406232E-03,-11.0937496E-03
+106.2000E-06,-30.3124982E-03,-12.2656246E-03
+106.4000E-06,-30.7031232E-03,-13.0468746E-03
+106.6000E-06,-31.4843732E-03,-12.2656246E-03
+106.8000E-06,-31.0937482E-03,-13.8281246E-03
+107.0000E-06,-31.0937482E-03,-13.4374996E-03
+107.2000E-06,-31.4843732E-03,-14.2187497E-03
+107.4000E-06,-31.8749982E-03,-14.2187497E-03
+107.6000E-06,-31.8749982E-03,-13.8281246E-03
+107.8000E-06,-31.4843732E-03,-14.9999997E-03
+108.0000E-06,-31.8749982E-03,-14.6093747E-03
+108.2000E-06,-36.5624983E-03,-6.7968745E-03
+108.4000E-06,-36.5624983E-03,-12.6562496E-03
+108.6000E-06,-13.5156230E-03,-1.7187495E-03
