time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
5.001048668002916e-005	1.000000e+000	2.542853e+000	3.412552e+000	3.886833e+000
5.001856030866019e-005	1.000000e+000	2.541040e+000	2.863430e+000	3.448387e+000
5.002774119566914e-005	1.000000e+000	2.538978e+000	2.490975e+000	3.072140e+000
5.003739611569383e-005	1.000000e+000	2.536809e+000	2.311192e+000	2.805618e+000
5.004883129291639e-005	1.000000e+000	2.534239e+000	2.278105e+000	2.631399e+000
5.006261979871899e-005	1.000000e+000	2.531139e+000	2.361304e+000	2.553904e+000
5.007668172577123e-005	1.000000e+000	2.527976e+000	2.473798e+000	2.551798e+000
5.009262079885219e-005	1.000000e+000	2.524389e+000	2.551579e+000	2.569972e+000
5.011339272468734e-005	1.000000e+000	2.519712e+000	2.565717e+000	2.570678e+000
5.013566898930595e-005	1.000000e+000	2.514693e+000	2.534922e+000	2.547460e+000
5.016273154525771e-005	1.000000e+000	2.508591e+000	2.505352e+000	2.519599e+000
5.019498508148875e-005	1.000000e+000	2.501311e+000	2.498642e+000	2.505696e+000
5.024003349623916e-005	1.000000e+000	2.491132e+000	2.496172e+000	2.498452e+000
5.029345321937233e-005	1.000000e+000	2.479041e+000	2.483763e+000	2.486819e+000
5.038659267716021e-005	1.000000e+000	2.457912e+000	2.461134e+000	2.464499e+000
5.049200316973390e-005	1.000000e+000	2.433924e+000	2.437805e+000	2.440828e+000
5.067798746390446e-005	1.000000e+000	2.391409e+000	2.394979e+000	2.398272e+000
5.091236246390446e-005	1.000000e+000	2.337546e+000	2.341215e+000	2.344464e+000
5.114673746390445e-005	1.000000e+000	2.283351e+000	2.287003e+000	2.290303e+000
5.138111246390445e-005	1.000000e+000	2.228815e+000	2.232518e+000	2.235813e+000
5.161548746390445e-005	1.000000e+000	2.173947e+000	2.177658e+000	2.180991e+000
5.184986246390444e-005	1.000000e+000	2.118753e+000	2.122490e+000	2.125829e+000
5.208423746390444e-005	1.000000e+000	2.063243e+000	2.067007e+000	2.070372e+000
5.231861246390444e-005	1.000000e+000	2.007425e+000	2.011199e+000	2.014579e+000
5.255298746390444e-005	1.000000e+000	1.951307e+000	1.955117e+000	1.958513e+000
5.345700532104728e-005	1.000000e+000	1.730932e+000	1.734812e+000	1.738271e+000
5.436102317819013e-005	1.000000e+000	1.507966e+000	1.511909e+000	1.515423e+000
5.526504103533298e-005	1.000000e+000	1.282409e+000	1.286407e+000	1.289967e+000
5.616905889247582e-005	1.000000e+000	1.054261e+000	1.058306e+000	1.061905e+000
5.707307674961867e-005	1.000000e+000	8.235230e-001	8.276061e-001	8.312354e-001
5.797709460676152e-005	1.000000e+000	5.901938e-001	5.943073e-001	5.979591e-001
5.888111246390436e-005	1.000000e+000	3.542739e-001	3.584096e-001	3.620758e-001
6.028736246390434e-005	1.000000e+000	-1.209807e-002	-7.948179e-003	-4.275667e-003
6.082307674961863e-005	1.000000e+000	-1.520296e-001	-1.478801e-001	-1.442105e-001
6.135879103533293e-005	1.000000e+000	-2.915711e-001	-2.874253e-001	-2.837614e-001
6.189450532104721e-005	1.000000e+000	-4.307225e-001	-4.265837e-001	-4.229284e-001
6.243021960676151e-005	1.000000e+000	-5.694840e-001	-5.653553e-001	-5.617114e-001
6.296593389247581e-005	1.000000e+000	-7.078554e-001	-7.037402e-001	-7.001105e-001
6.350164817819009e-005	1.000000e+000	-8.458368e-001	-8.417382e-001	-8.381256e-001
6.403736246390439e-005	1.000000e+000	-9.834281e-001	-9.793494e-001	-9.757568e-001
6.527620174961870e-005	1.000000e+000	-1.300964e+000	-1.296945e+000	-1.293410e+000
6.651504103533301e-005	1.000000e+000	-1.609955e+000	-1.606010e+000	-1.602547e+000
6.775388032104731e-005	1.000000e+000	-1.910399e+000	-1.906545e+000	-1.903167e+000
