time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
8.323093333333057e-007	0.000000e+000	-2.316210e-002	-2.767277e+000	-2.774500e+000
8.323333333333064e-007	0.000000e+000	-2.261925e-002	-2.767281e+000	-2.774500e+000
8.325573333333126e-007	0.000000e+000	-1.755260e-002	-2.767311e+000	-2.774500e+000
8.328373333333203e-007	0.000000e+000	-1.121923e-002	-2.767349e+000	-2.774500e+000
8.328693333333212e-007	0.000000e+000	-1.049541e-002	-2.767353e+000	-2.774500e+000
8.329333333333229e-007	0.000000e+000	-9.047772e-003	-2.767361e+000	-2.774500e+000
8.331093333333278e-007	0.000000e+000	-5.066758e-003	-2.767385e+000	-2.774500e+000
8.332053333333304e-007	0.000000e+000	-2.895291e-003	-2.767398e+000	-2.774500e+000
8.332693333333322e-007	0.000000e+000	-1.447646e-003	-2.767406e+000	-2.774500e+000
8.332703333333322e-007	0.000000e+000	-1.425026e-003	-2.767406e+000	-2.774500e+000
8.332723333333323e-007	0.000000e+000	-1.379787e-003	-2.767407e+000	-2.774500e+000
8.332763333333324e-007	0.000000e+000	-1.289310e-003	-2.767407e+000	-2.774500e+000
8.332843333333326e-007	0.000000e+000	-1.108354e-003	-2.767408e+000	-2.774500e+000
8.333013333333331e-007	0.000000e+000	-7.238229e-004	-2.767411e+000	-2.774500e+000
8.333033333333331e-007	0.000000e+000	-6.785840e-004	-2.767411e+000	-2.774500e+000
8.333073333333333e-007	0.000000e+000	-5.881062e-004	-2.767411e+000	-2.774500e+000
8.333153333333335e-007	0.000000e+000	-4.071504e-004	-2.767412e+000	-2.774500e+000
8.333213333333336e-007	0.000000e+000	-2.714336e-004	-2.767413e+000	-2.774500e+000
8.333253333333338e-007	0.000000e+000	-1.809557e-004	-2.767414e+000	-2.774500e+000
8.333263333333338e-007	0.000000e+000	-1.583363e-004	-2.767414e+000	-2.774500e+000
8.333283333333338e-007	0.000000e+000	-1.130973e-004	-2.767414e+000	-2.774500e+000
8.333293333333339e-007	0.000000e+000	-9.047787e-005	-2.767414e+000	-2.774500e+000
8.333313333333339e-007	0.000000e+000	-4.523894e-005	-2.767415e+000	-2.774500e+000
8.333323333333339e-007	0.000000e+000	-2.261947e-005	-2.767415e+000	-2.774500e+000
8.333333333333340e-007	0.000000e+000	1.258789e-014	-2.767415e+000	-2.774500e+000
8.333334333333340e-007	1.000000e-001	2.261947e-006	-2.767415e+000	-2.774500e+000
8.333336333333340e-007	3.000000e-001	6.785840e-006	-2.767414e+000	-2.774498e+000
8.333340333333340e-007	7.000000e-001	1.583363e-005	-2.767406e+000	-2.774484e+000
8.333343333333340e-007	1.000000e+000	2.261947e-005	-2.767396e+000	-2.774467e+000
8.333344133333340e-007	1.000000e+000	2.442902e-005	-2.767393e+000	-2.774461e+000
8.333345733333340e-007	1.000000e+000	2.804814e-005	-2.767387e+000	-2.774450e+000
8.333348933333340e-007	1.000000e+000	3.528637e-005	-2.767375e+000	-2.774428e+000
