time	V(logic)	V(signal_in)	V(signal_out)	V(vc)
6.249767028116307e-007	1.000000e+000	-3.000000e+000	-2.999913e+000	-2.893176e+000
6.249847028116309e-007	1.000000e+000	-3.000000e+000	-2.999935e+000	-2.893216e+000
6.249859999999996e-007	1.000000e+000	-3.000000e+000	-2.999938e+000	-2.893223e+000
6.249885943767368e-007	1.000000e+000	-3.000000e+000	-2.999945e+000	-2.893236e+000
6.249937831302114e-007	1.000000e+000	-3.000000e+000	-2.999959e+000	-2.893261e+000
6.249947831302114e-007	1.000000e+000	-3.000000e+000	-2.999962e+000	-2.893266e+000
6.249967831302114e-007	1.000000e+000	-3.000000e+000	-2.999967e+000	-2.893276e+000
6.249979999999999e-007	1.000000e+000	-3.000000e+000	-2.999970e+000	-2.893283e+000
6.249995662604231e-007	1.000000e+000	-3.000000e+000	-2.999975e+000	-2.893290e+000
6.250005662604231e-007	1.000000e+000	-3.000000e+000	-2.999977e+000	-2.893295e+000
6.250010000000000e-007	1.000000e+000	-3.000000e+000	-2.999979e+000	-2.893297e+000
6.250011000000000e-007	9.000000e-001	-3.000000e+000	-2.999979e+000	-2.893298e+000
6.250013000000000e-007	7.000000e-001	-3.000000e+000	-2.999979e+000	-2.893299e+000
6.250017000000000e-007	3.000000e-001	-3.000000e+000	-2.999978e+000	-2.893300e+000
6.250020000000000e-007	0.000000e+000	-3.000000e+000	-2.999977e+000	-2.893300e+000
6.250020800000000e-007	0.000000e+000	-3.000000e+000	-2.999976e+000	-2.893300e+000
6.250022400000000e-007	0.000000e+000	-3.000000e+000	-2.999975e+000	-2.893300e+000
6.250025600000000e-007	0.000000e+000	-3.000000e+000	-2.999973e+000	-2.893300e+000
6.250032000000000e-007	0.000000e+000	-3.000000e+000	-2.999969e+000	-2.893300e+000
6.250044800000000e-007	0.000000e+000	-3.000000e+000	-2.999960e+000	-2.893300e+000
6.250070400000001e-007	0.000000e+000	-3.000000e+000	-2.999943e+000	-2.893300e+000
6.250121600000002e-007	0.000000e+000	-3.000000e+000	-2.999908e+000	-2.893300e+000
6.250224000000005e-007	0.000000e+000	-3.000000e+000	-2.999840e+000	-2.893300e+000
6.250428800000011e-007	0.000000e+000	-3.000000e+000	-2.999703e+000	-2.893300e+000
6.250838400000022e-007	0.000000e+000	-2.999999e+000	-2.999430e+000	-2.893300e+000
6.251657600000045e-007	0.000000e+000	-2.999997e+000	-2.998886e+000	-2.893300e+000
6.253296000000090e-007	0.000000e+000	-2.999988e+000	-2.997809e+000	-2.893301e+000
6.256572800000180e-007	0.000000e+000	-2.999954e+000	-2.995696e+000	-2.893301e+000
6.263126400000362e-007	0.000000e+000	-2.999816e+000	-2.991626e+000	-2.893302e+000
6.276233600000724e-007	0.000000e+000	-2.999318e+000	-2.983973e+000	-2.893304e+000
6.303089068750724e-007	0.000000e+000	-2.997484e+000	-2.970572e+000	-2.893308e+000
6.329944537500725e-007	0.000000e+000	-2.994428e+000	-2.958646e+000	-2.893312e+000
6.356800006250725e-007	0.000000e+000	-2.990151e+000	-2.948196e+000	-2.893317e+000
6.383655475000724e-007	0.000000e+000	-2.984653e+000	-2.939221e+000	-2.893321e+000
6.410510943750725e-007	0.000000e+000	-2.977933e+000	-2.931722e+000	-2.893326e+000
6.437366412500725e-007	0.000000e+000	-2.969992e+000	-2.925698e+000	-2.893331e+000
6.464221881250726e-007	0.000000e+000	-2.960829e+000	-2.921149e+000	-2.893336e+000
6.495960162500726e-007	0.000000e+000	-2.948414e+000	-2.916434e+000	-2.893343e+000
6.527698443750727e-007	0.000000e+000	-2.934334e+000	-2.912295e+000	-2.893349e+000
6.559436725000727e-007	0.000000e+000	-2.918588e+000	-2.908734e+000	-2.893356e+000
